"Bischoff_2a_P2","Thu Nov 23 16:18:47 2017"
Time in Seconds,"Li7","Al27","Si29","S33","Ca44","Sc45","Ti49","V51","Cr52","Cr53","Mn55","Fe57","Co59","Ni60","Cu65","Zn66","Ga71","Ge72","As75","Rb85","Sr88","Y89","Zr90","Nb93","Mo97","In115","Sn119","Sn118","Sb121","Cs133","La139","Ce140","Nd143","Sm147","Eu151","Gd157","Tb159","Dy163","Er167","Hf178","Ta181","W183","Pb206","U238","Tc97","Sn115","Pm147","Pu238"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0.52,800,5701,600,5000,7101,1500,100,0,62879,1000,4300,1200,700,1600,2100,0,0,1100,200,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.04,1600,7401,800,5501,8501,1400,100,0,61876,700,4500,1200,500,2500,1600,100,100,500,300,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0
1.56,1400,6601,100,4900,9302,1900,0,100,65586,1600,4400,500,100,2800,600,300,100,1200,200,300,0,0,0,0,0,0,0,21709,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.09,1000,6501,200,6301,9202,1500,0,0,59471,900,5801,900,400,2200,1200,100,0,600,0,0,0,0,0,0,0,0,100,300,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
2.61,1100,6601,100,4000,8702,1400,0,0,61977,600,4800,1100,100,2100,500,0,100,800,0,0,0,100,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,100
3.13,400,7001,400,3800,9202,1900,0,0,61977,1000,4700,1200,400,3100,1600,100,0,1000,400,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.65,400,7001,400,2600,8301,1700,0,0,62979,700,4600,500,200,2400,1000,100,0,500,200,0,0,0,0,0,0,0,200,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0
4.17,600,6501,300,5000,7901,1500,100,0,56865,1100,4800,1100,200,3500,900,200,0,1300,200,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.69,1100,7701,300,3400,9802,1700,0,100,63480,1200,3300,1400,500,2400,1100,0,0,900,100,200,0,0,100,0,0,0,15605,300,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
5.21,500,8101,300,4600,9602,2000,0,100,60874,900,5801,1800,300,2400,900,300,0,300,200,100,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.73,800,7001,100,4400,8401,1900,100,0,57366,1200,4300,1600,600,2000,1400,100,0,800,100,0,0,0,100,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0
6.25,500,6801,600,5301,7901,1400,0,200,61876,1000,5000,400,100,2700,700,100,100,900,0,200,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
6.78,1100,6901,300,5301,8101,2200,0,0,61576,500,5301,600,400,2600,900,0,100,900,300,300,0,0,0,0,0,0,100,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.30,700,6301,600,5101,7201,2700,0,200,63280,1100,5201,900,200,2100,800,100,0,1100,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
7.82,1100,6301,300,4200,7901,1700,0,0,61977,700,7201,900,300,2100,1600,200,0,1000,100,0,0,100,0,0,0,600,300,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,600,0,0
8.34,1600,6701,300,4900,7901,1700,0,0,60172,700,6201,1400,600,2300,900,100,0,1600,200,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.86,1200,6601,300,5301,8101,900,0,0,58168,1700,4500,800,200,2400,1200,0,100,1500,400,0,0,0,0,0,0,0,100,100,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
9.38,1000,5701,400,4400,7701,1300,0,0,59972,1000,4700,1100,300,1600,1200,200,0,800,200,0,0,0,0,0,100,0,100,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
9.90,300,6801,100,4600,7601,1100,0,0,61776,1900,4100,1000,400,1900,1600,100,200,1100,100,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.43,600,5801,500,3400,9302,1800,0,100,63180,700,3800,1400,500,2300,1000,100,0,1000,100,0,0,0,0,100,0,0,0,300,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.95,900,7101,500,4400,9402,600,0,0,61475,700,3800,600,800,2200,1200,200,0,1400,100,100,0,0,0,0,0,0,0,300,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
11.47,1300,6401,100,4200,8702,2500,0,100,60373,1900,4500,900,400,2700,1300,100,100,1400,200,300,0,0,0,0,100,300,100,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,300,100,0
11.99,1000,9202,300,4800,7601,1700,0,0,63180,500,4200,1100,300,2500,1400,200,0,800,200,100,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.51,600,7301,0,4300,7701,1200,100,100,58769,800,4600,800,100,1900,900,100,0,1600,200,100,0,0,0,0,0,0,0,300,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0
13.03,1000,8201,400,3700,8301,2500,0,0,58168,600,5901,1300,400,2900,900,100,0,700,100,200,0,0,0,0,0,0,100,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.56,800,6201,200,3700,9402,900,0,100,59370,700,4200,900,200,2100,900,300,100,1300,400,200,0,0,0,0,0,0,100,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.08,600,6201,100,4300,8101,1500,0,100,55662,800,4700,1100,700,2800,1100,300,0,700,300,200,0,0,0,0,0,0,100,300,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.60,700,7901,400,3600,7601,1000,0,100,58669,900,6001,600,600,2200,1100,200,0,1000,0,0,100,100,0,0,0,0,200,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.12,400,5501,800,4900,7801,1700,0,100,57867,700,4600,700,200,2200,1100,200,0,1100,100,100,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.64,700,6201,400,4100,6401,1400,0,0,52956,1000,3900,1100,200,2100,600,100,100,700,300,0,0,0,0,0,0,0,100,500,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,0,0,0,0,0
16.16,900,6001,100,4800,6601,1500,0,100,60373,1600,4200,600,500,2100,700,300,0,1200,100,0,0,0,0,100,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.68,800,6001,0,4700,7701,1200,0,0,62678,1000,5000,1000,200,3000,1200,0,0,800,300,0,0,200,0,0,0,0,100,100,0,100,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
17.20,500,7501,400,3300,8501,2100,0,200,61776,1300,5000,1100,500,2600,1500,200,0,1300,100,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
17.73,900,6601,300,3800,8702,1700,0,0,56464,500,3800,400,300,2400,800,100,0,900,100,100,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.25,800,8101,100,4700,7001,1500,0,0,58468,1000,5501,1100,100,2300,1000,0,0,800,100,200,0,0,0,0,100,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,100,0,0,0
18.77,1400,6301,300,4400,8802,2300,0,0,60573,1200,4600,700,800,2800,1100,0,0,1000,300,100,0,0,0,0,0,100,200,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
19.29,1100,8401,100,5301,7501,1300,0,0,60273,800,4900,1000,100,2000,1700,0,100,900,200,200,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.81,1000,6701,200,3200,7901,1900,0,200,59571,800,4000,400,200,2300,1300,100,100,1200,400,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.33,700,6701,200,4100,7201,1400,0,300,60674,1000,5000,1300,300,2900,700,100,100,900,100,0,0,0,0,0,0,0,300,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
20.85,600,5601,200,3600,8201,2000,0,200,57165,1400,5000,1400,500,1400,900,100,0,1000,200,100,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.38,1100,6001,300,3700,6101,1700,0,200,58067,1000,4300,1100,400,1900,500,100,0,500,300,200,0,0,0,0,0,0,200,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
21.90,1000,7501,300,4800,6901,2400,0,0,59170,700,4500,1100,500,1400,1100,0,0,1100,200,0,0,0,0,0,0,0,300,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0
22.42,900,7201,200,5101,6801,1600,0,0,59070,1000,5000,900,600,2800,800,200,0,1500,200,100,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.94,600,7301,400,5601,8201,1100,200,100,55061,800,4400,1000,300,1700,1000,100,0,800,0,100,0,0,0,0,0,0,200,200,0,0,0,100,0,100,0,0,0,0,0,0,100,0,0,0,0,0,100,0
23.46,700,6601,600,4400,8001,1900,0,100,59671,600,4800,1200,200,2400,1400,200,0,1100,100,0,0,0,0,0,0,2400,196167,351656,0,100,0,0,0,0,0,0,0,0,0,0,0,10902,5000,400,0,2400,0,400
23.98,600,11303,300,4800,7101,17906,100,200,60473,500,5401,10002,700,2800,1800,1000,6701,900,0,0,200,0,16005,0,0,1292783,38875392,98543168,3600,0,0,0,0,0,0,0,100,0,0,1800,100,105824,13904,4600,0,1292783,0,4600
24.50,800,21810,400,6101,5701,94077,100,0,60373,700,4300,34824,1500,4200,1300,1600,22210,900,200,0,0,0,36627,100,200,2747290,75933952,200261120,6901,100,100,100,0,0,0,500,700,0,0,2000,0,162023,8702,6801,200,2747290,0,6801
25.03,500,30919,300,6001,6401,137276,500,100,58769,1100,5601,45742,2300,4900,1300,400,31820,1300,100,100,0,0,49950,0,0,4313700,95984872,234313472,6701,0,0,100,0,0,0,700,700,0,0,1700,0,223293,6501,7501,0,4313700,0,7501
25.55,500,33823,400,7601,7901,167157,200,0,60473,1100,5201,61175,3000,4900,1600,100,35125,900,100,200,0,0,54359,0,0,5097134,112348600,290404768,8902,200,0,0,0,0,0,800,500,0,0,2700,100,233586,3700,9702,0,5097134,0,9702
26.07,800,28817,200,8301,9102,184377,400,200,55963,900,6101,58569,2000,5301,1200,300,38229,1600,100,100,0,0,59471,0,0,4329060,117343752,328470304,8802,0,0,200,0,0,0,1000,1600,0,0,2600,100,254085,3500,8401,0,4329060,0,8401
26.60,500,32020,400,10202,7001,184478,400,0,58168,400,5701,61275,1900,5000,500,200,39030,1200,200,0,0,0,60473,0,0,4882058,121412008,316449280,9302,0,0,100,0,0,100,900,1100,0,0,2200,0,251256,2000,8401,0,4882058,0,8401
27.12,1200,31219,300,8401,7901,199795,600,200,61175,900,4900,57266,2500,5301,900,100,41234,800,0,200,0,0,57566,0,0,5266130,112683328,292408160,7901,200,0,100,0,0,0,1000,800,0,0,2800,0,248731,1500,10902,0,5266130,0,10902
27.64,800,30418,300,9502,6801,195461,400,100,55762,1000,5000,61475,2900,6401,1300,0,41334,1000,0,0,0,0,62177,0,0,4728439,116498600,330473824,9102,0,0,0,0,0,0,1100,600,0,0,2500,0,264896,1300,9402,0,4728439,0,9402
28.17,1600,32621,0,10102,6501,192740,100,0,58969,1100,3100,60373,2400,5000,1500,200,38029,1400,100,0,0,0,63581,0,0,5373678,116556880,312442368,10602,100,0,100,0,0,0,1000,900,0,0,2300,100,243581,600,9902,0,5373678,0,9902
28.69,400,29718,0,8001,6501,177327,700,0,55662,900,4500,58669,3200,5101,1500,0,39030,400,200,0,0,0,62077,0,0,4682355,115071040,270371424,8902,0,0,0,0,0,0,600,900,0,0,2500,0,234293,800,10302,0,4682355,0,10302
29.21,900,27015,200,8902,7601,179845,700,0,59370,1100,5101,60273,3100,6001,1100,100,35325,1100,300,100,0,0,57666,0,100,5004956,115012784,312442368,8301,200,0,0,0,0,0,800,1200,0,0,2600,0,239946,700,10202,100,5004956,0,10202
29.73,800,27715,400,8201,6501,175212,700,100,59471,600,5801,52555,3700,5801,1400,500,37728,900,0,0,100,0,56865,0,0,4682355,114357480,290404768,7901,300,0,0,0,0,0,900,900,0,0,2100,0,248024,500,8401,0,4682355,0,8401
30.26,1000,24412,200,6801,6401,178334,500,0,56564,600,4200,52455,2900,6701,1100,300,39231,1200,100,0,0,0,52355,0,0,4835972,111839280,300421728,7201,200,100,0,0,0,0,1300,400,0,0,3100,0,238331,500,8902,0,4835972,0,8902
30.78,500,25813,100,9202,7001,165345,300,100,54058,1000,4400,60674,2200,5401,1500,0,39131,800,500,0,0,100,51653,100,0,4666994,110224496,300421728,8401,200,0,100,0,0,0,700,800,0,0,2000,0,236211,500,10002,0,4666994,0,10002
31.30,1100,26414,400,7801,6501,156287,700,100,56664,1400,5401,48347,2500,6701,700,0,36226,900,100,100,0,100,54960,0,0,4789886,110704496,252342128,9702,100,0,0,0,0,0,500,800,0,0,3100,0,225714,800,7601,0,4789886,0,7601
31.83,600,25813,300,7001,6001,152866,600,100,58067,300,4400,54559,2300,4900,900,100,37728,1000,400,0,0,0,52255,0,0,4682355,111533720,302425152,5901,0,0,200,100,0,0,1100,500,0,0,2300,0,225714,300,9802,0,4682355,0,9802
32.35,800,26714,200,9002,7701,159608,500,300,57666,1300,4800,55261,2900,5000,900,100,35625,500,300,0,0,0,46944,0,0,4697716,108828512,340491584,8401,100,0,0,0,0,0,1200,1200,0,0,3200,0,240249,500,9702,0,4697716,0,9702
32.87,700,26114,200,9402,8201,147132,400,100,59370,1100,4100,53557,2800,6601,1100,0,37428,1000,100,100,0,100,52756,0,0,4574826,106459496,280388000,8001,100,0,100,0,0,0,900,600,0,0,2600,0,216937,300,8401,0,4574826,0,8401
33.39,500,23911,400,8902,7301,161017,600,200,56063,600,5401,51854,2700,6701,1600,100,33823,900,100,100,0,0,50150,0,0,5066408,112741552,268368144,7401,0,0,200,0,0,0,600,800,0,0,2500,0,216332,400,9302,0,5066408,0,9302
33.92,500,27916,400,7101,7901,156186,500,0,59872,1300,5000,47044,2300,5701,2100,400,37228,1000,200,0,0,0,48247,0,0,4344420,110413576,292408160,7301,100,0,0,0,0,0,1300,700,0,0,1900,0,217442,700,8401,0,4344420,0,8401
34.44,700,26014,0,8902,8001,153067,100,100,57967,1000,6101,50150,1300,5801,900,200,34424,1400,300,0,100,0,47245,0,0,4498023,108479600,280388000,7501,100,0,200,0,0,0,600,800,0,0,2500,0,203424,700,7701,0,4498023,0,7701
34.96,700,24512,300,8902,8001,150552,400,0,61375,400,3000,51453,2300,5401,600,0,35425,1200,0,100,0,0,54660,0,0,4743800,108828512,270371424,8601,100,0,100,0,0,0,700,500,0,0,2200,0,209676,800,8902,0,4743800,0,8902
35.49,1200,25713,400,8702,6501,149647,200,0,53658,1100,4300,50351,1900,3600,600,400,33322,400,100,100,100,0,48647,0,0,4467302,107113352,230307200,8401,0,0,0,0,0,0,700,700,100,0,1900,0,204937,600,6801,0,4467302,0,6801
36.01,400,26714,100,6901,7201,142203,500,0,58869,800,5101,48046,2400,5401,1300,0,33322,800,0,200,0,0,43939,0,0,4359780,100014400,224297840,6401,1100,0,0,0,0,0,600,1300,0,0,3100,0,194353,600,6901,0,4359780,0,6901
36.53,500,23111,200,7801,7301,136471,300,200,52154,1300,4200,49449,2500,4600,1200,0,32922,1200,200,0,0,0,42035,0,0,4098668,103772624,316449280,6001,100,0,0,0,0,0,1000,800,0,0,2500,0,197477,300,9002,0,4098668,0,9002
37.05,900,24412,200,8001,6201,143008,200,0,59370,800,4700,41534,2300,4700,1100,0,33823,1100,200,100,0,0,45141,0,0,4559466,103845216,260355088,6701,0,100,0,0,0,0,500,600,0,0,1600,0,200602,300,6601,0,4559466,0,6601
37.58,800,23511,500,7701,7701,135567,200,0,58869,1100,5301,45942,2400,5101,900,0,33022,1000,0,0,200,0,45842,0,0,4129386,100609072,242326128,7601,100,100,0,0,0,0,500,1000,0,0,1900,0,179643,200,8201,0,4129386,0,8201
38.10,1000,24412,300,6701,6901,128127,200,100,55061,600,4300,43237,2800,5101,1100,0,31720,900,200,0,0,0,40533,0,0,4313700,99289328,282391360,6801,100,0,0,100,0,0,600,1000,0,0,2100,0,188407,500,7301,0,4313700,0,7301
38.62,800,22210,300,7001,4000,133154,100,0,57566,800,3700,44139,1600,4400,600,100,31420,600,100,0,0,0,39431,0,0,4221542,100449520,266364880,7801,0,0,100,0,0,0,800,500,0,0,1700,0,185889,200,9102,0,4221542,0,9102
39.15,400,22410,400,9202,5901,131344,300,0,54259,700,5501,36627,1700,5901,800,0,27615,1200,100,100,0,0,42937,0,100,4052591,95782064,274378048,7401,0,0,200,0,0,0,300,800,0,0,2300,0,184075,300,8201,100,4052591,0,8201
39.67,400,23911,200,6801,7501,128027,600,100,58869,1100,4800,44439,2100,6201,1700,0,29718,800,100,0,100,0,43438,0,0,3822215,94087632,226300960,5401,200,0,0,0,0,100,900,200,0,0,2300,0,182766,300,8902,0,3822215,0,8902
40.19,300,25213,300,8702,5801,136673,200,0,52956,1000,5301,45942,2900,3900,1000,0,29017,1800,0,100,100,0,43738,0,0,3883648,96955600,260355088,8301,300,0,100,0,0,0,1200,1100,0,0,2100,0,181859,300,7901,0,3883648,0,7901
40.71,400,22310,100,7101,6401,132752,400,100,55261,1400,5301,38630,2400,5401,500,200,31520,1100,400,100,0,0,43137,0,0,3791500,101044256,272374752,6701,0,0,100,0,0,0,700,800,0,0,2000,0,171688,200,6801,0,3791500,0,6801
41.24,700,23211,300,7801,6601,122901,200,0,59571,1300,3600,42336,2000,5201,1500,100,26014,900,400,0,0,0,42937,0,0,3945080,92611088,268368144,7001,100,0,0,0,0,0,500,500,0,0,2900,0,169976,400,8201,0,3945080,0,8201
